gene_symbol	drug_name_norm	chembl_id.x	source_db	max_phase_db	is_approved_db	cmap_score.x	interaction_score	direction.x	is_hnscc_indication	has_cancer_indication	uniprot_id	logFC_TVsS	adj.P.Val_TVsS	direction.y	drug_class	drug_class_label	n_sources	sources	max_phase	is_approved	hnscc_indication	cmap_score.y	chembl_id.y
C5	ECULIZUMAB	CHEMBL1201828	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P01031	-1.3519218186	0.0457433706474837	down	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1201828
C5	ECULIZUMAB	CHEMBL1201828	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P01031	-1.3519218186	0.0457433706474837	down	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1201828
C5	ECULIZUMAB	CHEMBL1201828	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P01031	-1.3519218186	0.0457433706474837	down	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1201828
C5	ECULIZUMAB	CHEMBL1201828	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P01031	-1.3519218186	0.0457433706474837	down	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1201828
C5	ECULIZUMAB	CHEMBL1201828	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P01031	-1.3519218186	0.0457433706474837	down	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1201828
C5	ECULIZUMAB	CHEMBL1201828	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P01031	-1.3519218186	0.0457433706474837	down	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1201828
C5	ECULIZUMAB	CHEMBL1201828	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P01031	-1.3519218186	0.0457433706474837	down	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1201828
C5	ECULIZUMAB	CHEMBL1201828	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P01031	-1.3519218186	0.0457433706474837	down	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1201828
C5	ECULIZUMAB	CHEMBL1201828	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P01031	-1.3519218186	0.0457433706474837	down	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1201828
C5	ECULIZUMAB	CHEMBL1201828	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P01031	-1.3519218186	0.0457433706474837	down	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1201828
HBA1	EFAPROXIRAL	NA	DGIdb	NA	NA	NA	8.70063309314759	down	FALSE	FALSE	P69905	-1.217503197	0.0198352602263048	down	B	B: Approved other cancer	2	DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL18901
HBA1	EFAPROXIRAL	CHEMBL18901	OpenTargets	4	TRUE	NA	NA	down	FALSE	TRUE	P69905	-1.217503197	0.0198352602263048	down	B	B: Approved other cancer	2	DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL18901
HBA1	EFAPROXIRAL	CHEMBL18901	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P69905	-1.217503197	0.0198352602263048	down	B	B: Approved other cancer	2	DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL18901
HBA1	EFAPROXIRAL	CHEMBL18901	OpenTargets	4	TRUE	NA	NA	down	FALSE	TRUE	P69905	-1.217503197	0.0198352602263048	down	B	B: Approved other cancer	2	DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL18901
HBA1	EFAPROXIRAL	CHEMBL18901	OpenTargets	4	TRUE	NA	NA	down	FALSE	TRUE	P69905	-1.217503197	0.0198352602263048	down	B	B: Approved other cancer	2	DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL18901
HBA1	EFAPROXIRAL	CHEMBL18901	OpenTargets	4	TRUE	NA	NA	down	FALSE	TRUE	P69905	-1.217503197	0.0198352602263048	down	B	B: Approved other cancer	2	DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL18901
HBB	EFAPROXIRAL	NA	DGIdb	NA	NA	NA	0.600043661596385	down	FALSE	FALSE	P68871	-1.118677096	0.0407651554934819	down	B	B: Approved other cancer	2	DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL18901
HBB	EFAPROXIRAL	CHEMBL18901	OpenTargets	4	TRUE	NA	NA	down	FALSE	TRUE	P68871	-1.118677096	0.0407651554934819	down	B	B: Approved other cancer	2	DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL18901
HBB	EFAPROXIRAL	CHEMBL18901	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P68871	-1.118677096	0.0407651554934819	down	B	B: Approved other cancer	2	DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL18901
HBB	EFAPROXIRAL	CHEMBL18901	OpenTargets	4	TRUE	NA	NA	down	FALSE	TRUE	P68871	-1.118677096	0.0407651554934819	down	B	B: Approved other cancer	2	DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL18901
HBB	EFAPROXIRAL	CHEMBL18901	OpenTargets	4	TRUE	NA	NA	down	FALSE	TRUE	P68871	-1.118677096	0.0407651554934819	down	B	B: Approved other cancer	2	DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL18901
HBB	EFAPROXIRAL	CHEMBL18901	OpenTargets	4	TRUE	NA	NA	down	FALSE	TRUE	P68871	-1.118677096	0.0407651554934819	down	B	B: Approved other cancer	2	DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL18901
NECTIN4	ENFORTUMAB VEDOTIN	CHEMBL3301589	DGIdb	NA	NA	NA	34.8025323725903	up	FALSE	FALSE	Q96NY8	1.85879186046932	0.0430486124252052	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL3301589
NECTIN4	ENFORTUMAB VEDOTIN	CHEMBL3301589	ChEMBL	4	TRUE	NA	NA	up	FALSE	FALSE	Q96NY8	1.85879186046932	0.0430486124252052	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL3301589
NECTIN4	ENFORTUMAB VEDOTIN	CHEMBL3301589	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	Q96NY8	1.85879186046932	0.0430486124252052	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL3301589
NECTIN4	ENFORTUMAB VEDOTIN	CHEMBL3301589	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	Q96NY8	1.85879186046932	0.0430486124252052	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL3301589
NECTIN4	ENFORTUMAB VEDOTIN	CHEMBL3301589	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	Q96NY8	1.85879186046932	0.0430486124252052	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL3301589
NECTIN4	ENFORTUMAB VEDOTIN	CHEMBL3301589	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	Q96NY8	1.85879186046932	0.0430486124252052	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL3301589
NECTIN4	ENFORTUMAB VEDOTIN	CHEMBL3301589	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	Q96NY8	1.85879186046932	0.0430486124252052	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL3301589
NECTIN4	ENFORTUMAB VEDOTIN	CHEMBL3301589	OpenTargets	4	TRUE	NA	NA	up	FALSE	FALSE	Q96NY8	1.85879186046932	0.0430486124252052	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL3301589
NECTIN4	ENFORTUMAB VEDOTIN	CHEMBL3301589	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	Q96NY8	1.85879186046932	0.0430486124252052	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL3301589
NECTIN4	ENFORTUMAB VEDOTIN	CHEMBL3301589	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	Q96NY8	1.85879186046932	0.0430486124252052	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL3301589
NECTIN4	ENFORTUMAB VEDOTIN	CHEMBL3301589	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	Q96NY8	1.85879186046932	0.0430486124252052	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL3301589
NECTIN4	ENFORTUMAB VEDOTIN	CHEMBL3301589	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	Q96NY8	1.85879186046932	0.0430486124252052	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL3301589
NECTIN4	ENFORTUMAB VEDOTIN	CHEMBL3301589	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	Q96NY8	1.85879186046932	0.0430486124252052	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL3301589
EGFR	ERLOTINIB HYDROCHLORIDE	NA	DGIdb	NA	NA	NA	0.181263189440575	up	FALSE	FALSE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	ChEMBL	4	TRUE	NA	NA	up	FALSE	FALSE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	OpenTargets	4	TRUE	NA	NA	up	FALSE	FALSE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	OpenTargets	4	TRUE	NA	NA	up	FALSE	FALSE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
EGFR	ERLOTINIB HYDROCHLORIDE	CHEMBL1079742	OpenTargets	4	TRUE	NA	NA	up	FALSE	FALSE	P00533	2.230303179486	0.00683672977585757	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
PTPRF	ERLOTINIB HYDROCHLORIDE	NA	DGIdb	NA	NA	NA	17.4012661862952	up	FALSE	FALSE	P10586	1.43651964807755	0.0405779266519872	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1079742
PNP	FORODESINE HYDROCHLORIDE	NA	DGIdb	NA	NA	NA	34.8025323725903	up	FALSE	FALSE	P00491	1.48488792	0.00361947890048227	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL550755
PNP	FORODESINE HYDROCHLORIDE	CHEMBL550755	ChEMBL	4	TRUE	NA	NA	up	FALSE	FALSE	P00491	1.48488792	0.00361947890048227	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL550755
PNP	FORODESINE HYDROCHLORIDE	CHEMBL550755	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00491	1.48488792	0.00361947890048227	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL550755
PNP	FORODESINE HYDROCHLORIDE	CHEMBL550755	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00491	1.48488792	0.00361947890048227	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL550755
PNP	FORODESINE HYDROCHLORIDE	CHEMBL550755	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00491	1.48488792	0.00361947890048227	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL550755
PNP	FORODESINE HYDROCHLORIDE	CHEMBL550755	OpenTargets	4	TRUE	NA	NA	up	FALSE	TRUE	P00491	1.48488792	0.00361947890048227	up	B	B: Approved other cancer	3	ChEMBL|DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL550755
CACNA2D1	GABAPENTIN	NA	DGIdb	NA	NA	NA	0.186442137710305	down	FALSE	FALSE	P54289	-2.29653976700284	0.00482338937599961	down	B	B: Approved other cancer	3	DGIdb|L2S2|OpenTargets	4	TRUE	FALSE	-0.31298942519619	CHEMBL940
CACNA2D1	GABAPENTIN	CHEMBL940	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P54289	-2.29653976700284	0.00482338937599961	down	B	B: Approved other cancer	3	DGIdb|L2S2|OpenTargets	4	TRUE	FALSE	-0.31298942519619	CHEMBL940
CACNA2D1	GABAPENTIN	CHEMBL940	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P54289	-2.29653976700284	0.00482338937599961	down	B	B: Approved other cancer	3	DGIdb|L2S2|OpenTargets	4	TRUE	FALSE	-0.31298942519619	CHEMBL940
CACNA2D1	GABAPENTIN	CHEMBL940	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P54289	-2.29653976700284	0.00482338937599961	down	B	B: Approved other cancer	3	DGIdb|L2S2|OpenTargets	4	TRUE	FALSE	-0.31298942519619	CHEMBL940
CACNA2D1	GABAPENTIN	CHEMBL940	OpenTargets	4	TRUE	NA	NA	down	FALSE	TRUE	P54289	-2.29653976700284	0.00482338937599961	down	B	B: Approved other cancer	3	DGIdb|L2S2|OpenTargets	4	TRUE	FALSE	-0.31298942519619	CHEMBL940
CACNA2D1	GABAPENTIN	CHEMBL940	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P54289	-2.29653976700284	0.00482338937599961	down	B	B: Approved other cancer	3	DGIdb|L2S2|OpenTargets	4	TRUE	FALSE	-0.31298942519619	CHEMBL940
CACNA2D1	GABAPENTIN	CHEMBL940	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P54289	-2.29653976700284	0.00482338937599961	down	B	B: Approved other cancer	3	DGIdb|L2S2|OpenTargets	4	TRUE	FALSE	-0.31298942519619	CHEMBL940
CACNA2D1	GABAPENTIN	CHEMBL940	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P54289	-2.29653976700284	0.00482338937599961	down	B	B: Approved other cancer	3	DGIdb|L2S2|OpenTargets	4	TRUE	FALSE	-0.31298942519619	CHEMBL940
CACNA2D1	GABAPENTIN	CHEMBL940	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P54289	-2.29653976700284	0.00482338937599961	down	B	B: Approved other cancer	3	DGIdb|L2S2|OpenTargets	4	TRUE	FALSE	-0.31298942519619	CHEMBL940
CACNA2D1	GABAPENTIN	CHEMBL940	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P54289	-2.29653976700284	0.00482338937599961	down	B	B: Approved other cancer	3	DGIdb|L2S2|OpenTargets	4	TRUE	FALSE	-0.31298942519619	CHEMBL940
CACNA2D1	GABAPENTIN	CHEMBL940	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P54289	-2.29653976700284	0.00482338937599961	down	B	B: Approved other cancer	3	DGIdb|L2S2|OpenTargets	4	TRUE	FALSE	-0.31298942519619	CHEMBL940
CACNA2D1	GABAPENTIN	CHEMBL940	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P54289	-2.29653976700284	0.00482338937599961	down	B	B: Approved other cancer	3	DGIdb|L2S2|OpenTargets	4	TRUE	FALSE	-0.31298942519619	CHEMBL940
CACNA2D1	GABAPENTIN	CHEMBL940	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P54289	-2.29653976700284	0.00482338937599961	down	B	B: Approved other cancer	3	DGIdb|L2S2|OpenTargets	4	TRUE	FALSE	-0.31298942519619	CHEMBL940
CACNA2D1	GABAPENTIN	CHEMBL940	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P54289	-2.29653976700284	0.00482338937599961	down	B	B: Approved other cancer	3	DGIdb|L2S2|OpenTargets	4	TRUE	FALSE	-0.31298942519619	CHEMBL940
CACNA2D1	GABAPENTIN	CHEMBL940	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P54289	-2.29653976700284	0.00482338937599961	down	B	B: Approved other cancer	3	DGIdb|L2S2|OpenTargets	4	TRUE	FALSE	-0.31298942519619	CHEMBL940
CACNA2D1	GABAPENTIN	CHEMBL940	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P54289	-2.29653976700284	0.00482338937599961	down	B	B: Approved other cancer	3	DGIdb|L2S2|OpenTargets	4	TRUE	FALSE	-0.31298942519619	CHEMBL940
